Symbols,cluster
ENSMUSG00000021806,1
ENSMUSG00000021810,1
ENSMUSG00000021811,1
ENSMUSG00000021846,1
ENSMUSG00000021866,1
ENSMUSG00000021884,1
ENSMUSG00000021892,1
ENSMUSG00000021893,1
ENSMUSG00000021895,1
ENSMUSG00000021906,1
ENSMUSG00000021917,1
ENSMUSG00000021918,1
ENSMUSG00000021928,1
ENSMUSG00000021929,1
ENSMUSG00000021930,1
ENSMUSG00000021932,1
ENSMUSG00000021947,1
ENSMUSG00000021963,1
ENSMUSG00000021973,1
ENSMUSG00000021991,1
ENSMUSG00000021993,1
ENSMUSG00000022019,1
ENSMUSG00000022021,1
ENSMUSG00000022035,1
ENSMUSG00000022043,1
ENSMUSG00000022051,1
ENSMUSG00000022070,1
ENSMUSG00000022091,1
ENSMUSG00000022094,1
ENSMUSG00000022096,1
ENSMUSG00000022111,1
ENSMUSG00000022112,1
ENSMUSG00000022131,1
ENSMUSG00000022150,1
ENSMUSG00000022151,1
ENSMUSG00000022177,1
ENSMUSG00000022178,1
ENSMUSG00000022179,1
ENSMUSG00000022193,1
ENSMUSG00000022199,1
ENSMUSG00000022219,1
ENSMUSG00000022235,1
ENSMUSG00000022244,1
ENSMUSG00000022255,1
ENSMUSG00000022257,1
ENSMUSG00000022295,1
ENSMUSG00000022300,1
ENSMUSG00000022305,1
ENSMUSG00000022322,1
ENSMUSG00000022323,1
ENSMUSG00000022324,1
ENSMUSG00000022337,1
ENSMUSG00000022346,1
ENSMUSG00000022350,1
ENSMUSG00000022353,1
ENSMUSG00000022358,1
ENSMUSG00000022360,1
ENSMUSG00000022369,1
ENSMUSG00000022370,1
ENSMUSG00000022385,1
ENSMUSG00000022386,1
ENSMUSG00000022394,1
ENSMUSG00000022407,1
ENSMUSG00000022408,1
ENSMUSG00000022420,1
ENSMUSG00000022421,1
ENSMUSG00000022422,1
ENSMUSG00000022426,1
ENSMUSG00000022428,1
ENSMUSG00000022437,1
ENSMUSG00000022439,1
ENSMUSG00000022443,1
ENSMUSG00000022453,1
ENSMUSG00000022456,1
