Symbols,Cluster
ENSMUSG00000031922,1
ENSMUSG00000027496,1
ENSMUSG00000016619,1
ENSMUSG00000058454,1
ENSMUSG00000038527,1
ENSMUSG00000015027,1
ENSMUSG00000076437,1
ENSMUSG00000028837,1
ENSMUSG00000031683,1
ENSMUSG00000024151,1
ENSMUSG00000028394,1
ENSMUSG00000019370,1
ENSMUSG00000024844,1
ENSMUSG00000031016,1
ENSMUSG00000029066,1
ENSMUSG00000031672,1
ENSMUSG00000031696,1
ENSMUSG00000063524,1
ENSMUSG00000022890,1
ENSMUSG00000026005,1
ENSMUSG00000032397,1
ENSMUSG00000054428,1
ENSMUSG00000035704,1
ENSMUSG00000056054,1
ENSMUSG00000034681,1
ENSMUSG00000030245,1
ENSMUSG00000033047,1
ENSMUSG00000025137,1
ENSMUSG00000000171,1
ENSMUSG00000027184,1
ENSMUSG00000031299,1
ENSMUSG00000043419,1
ENSMUSG00000010911,1
ENSMUSG00000023345,1
ENSMUSG00000096188,1
ENSMUSG00000103865,1
ENSMUSG00000002014,1
ENSMUSG00000049091,1
ENSMUSG00000021252,1
ENSMUSG00000031467,1
ENSMUSG00000020553,1
ENSMUSG00000022956,1
ENSMUSG00000090553,1
ENSMUSG00000087190,1
ENSMUSG00000032783,1
ENSMUSG00000001847,1
ENSMUSG00000017548,1
ENSMUSG00000030189,1
ENSMUSG00000018677,1
ENSMUSG00000004945,1
ENSMUSG00000086193,1
ENSMUSG00000024098,1
ENSMUSG00000040731,1
ENSMUSG00000005625,1
ENSMUSG00000029705,1
ENSMUSG00000037361,1
ENSMUSG00000075232,1
ENSMUSG00000057469,1
ENSMUSG00000034932,1
ENSMUSG00000062203,1
ENSMUSG00000059586,1
ENSMUSG00000007415,1
ENSMUSG00000025651,1
ENSMUSG00000032330,1
ENSMUSG00000027108,1
ENSMUSG00000041718,1
ENSMUSG00000031207,1
ENSMUSG00000025968,1
ENSMUSG00000030079,1
ENSMUSG00000031432,1
ENSMUSG00000031928,1
ENSMUSG00000031226,1
ENSMUSG00000050043,1
ENSMUSG00000056305,1
ENSMUSG00000038366,1
ENSMUSG00000020737,1
ENSMUSG00000026471,1
ENSMUSG00000069565,1
ENSMUSG00000087193,1
ENSMUSG00000032481,1
ENSMUSG00000028367,1
ENSMUSG00000029554,1
ENSMUSG00000066057,1
ENSMUSG00000030220,1
ENSMUSG00000026260,1
ENSMUSG00000043091,1
ENSMUSG00000041168,1
ENSMUSG00000027332,1
ENSMUSG00000030008,1
ENSMUSG00000022463,1
ENSMUSG00000025374,1
ENSMUSG00000025077,1
ENSMUSG00000001056,1
ENSMUSG00000029147,1
ENSMUSG00000031669,1
ENSMUSG00000091623,1
ENSMUSG00000028800,1
ENSMUSG00000039470,1
ENSMUSG00000028453,1
ENSMUSG00000005687,1
ENSMUSG00000004929,1
ENSMUSG00000031198,1
ENSMUSG00000024012,1
ENSMUSG00000048668,1
ENSMUSG00000021427,1
ENSMUSG00000032477,1
ENSMUSG00000091537,1
ENSMUSG00000043445,1
ENSMUSG00000027282,1
ENSMUSG00000030347,1
ENSMUSG00000031628,1
ENSMUSG00000022437,1
ENSMUSG00000061518,1
ENSMUSG00000035439,1
ENSMUSG00000020808,1
ENSMUSG00000030042,1
ENSMUSG00000028416,1
ENSMUSG00000061474,1
ENSMUSG00000025364,1
