Symbols,Cluster
Tspan7,2
Tspan9,2
Ttc28,2
Ttc3,2
Ttll7,2
Ttn,2
Tubb2a,2
Tubb2b,2
Tuft1,2
Tyro3,2
Uaca,2
Unc13b,2
Unc45b,2
Unc5b,2
Ushbp1,2
Usp24,2
Ust,2
Utp14b,2
Utrn,2
Vangl1,2
Vegfc,2
Vmn2r29,2
Vps13b,2
Vps37b,2
Vps37d,2
Vtn,2
Vwa1,2
Wbp5,2
Wisp2,2
Wtip,2
Xlr,2
Xrcc2,2
Yap1,2
Zbtb10,2
Zbtb16,2
Zbtb20,2
Zbtb4,2
Zcchc14,2
Zcchc24,2
Zdhhc1,2
Zdhhc8,2
Zfhx3,2
Zfp142,2
Zfp248,2
Zfp334,2
Zfp367,2
Zfp395,2
Zfp521,2
Zfp532,2
Zfp592,2
Zfp658,2
Zfp704,2
Zfp711,2
Zfp827,2
Zfpm2,2
Zhx3,2
Zkscan4,2
Zmynd15,2
Zswim6,2
Mms22l,3
2810417H13Rik,3
Smc2,3
Mcm5,3
Ap1s1,3
Cdca8,3
Kif11,3
Rrm2,3
Top2a,3
Atp5o,3
Hist1h1a,3
Hist1h2bc,3
Calm1,3
Hist1h2ae,3
Rrm1,3
Hist1h2ad,3
Hist1h2ai,3
Mcm7,3
Atp5c1,3
Atp5j2,3
Hist1h2ag,3
Hist1h2af,3
Hist1h2ah,3
Tmem14c,3
Usp5,3
Hist1h2bh,3
5430416O09Rik,3
Adh5,3
Hist1h2ab,3
Hist1h2ac,3
Bub1,3
Dynlt1a,3
Zwilch,3
Commd1,3
Hist1h3i,3
Hist2h2bb,3
Ssrp1,3
Gins2,3
Hint1,3
Hist1h3g,3
Ccna2,3
Cks1b,3
Hist1h3h,3
Iqgap3,3
Kif15,3
Topbp1,3
Hist1h2ao,3
Bak1,3
Sdha,3
Set,3
Tbcd,3
Cenpi,3
Hist1h3c,3
Pcdh9,3
Uhrf1,3
Hist1h2an,3
Hist1h2bf,3
Hist1h3d,3
Tmem48,3
Ttk,3
Hist1h2bj,3
Hist1h2bk,3
Lgals1,3
Zranb3,3
1110004F10Rik,3
Hist1h2bb,3
Hist1h2bg,3
Hist1h3a,3
Tacc3,3
Tmem8,3
Hist1h1b,3
Ndufa10,3
Hist1h4f,3
Lamtor4,3
2700094K13Rik,3
Hist1h2bn,3
Hist1h2bl,3
Hist1h2bq,3
Hist1h2br,3
Ndufs3,3
Atp5f1,3
Banf1,3
Calm3,3
Ect2,3
Fuca2,3
Hist1h4b,3
Nxpe5,3
Aco2,3
Cd93,3
Cenpe,3
Rpn2,3
Gm6307,3
Pla2g4c,3
Commd10,3
Ppp1ca,3
Acads,3
Ccdc37,3
Aprt,3
Arpc1b,3
Cbx3,3
Hprt,3
Mad2l1,3
Farsb,3
Hist1h2bm,3
Hist1h2bp,3
Hist2h3b,3
Ppia,3
Sgol2,3
Atp5g3,3
Hist1h3e,3
Sdhd,3
Tm9sf1,3
Ap2s1,3
Atp5l,3
Kif2c,3
Mdh1,3
Ndufs6,3
Tmed10,3
Atp5g1,3
Pfn1,3
Akr1a1,3
Krt7,3
Ncaph,3
Apoa1bp,3
Galk2,3
Hist1h3f,3
Hist1h4k,3
Il1f6,3
Ndufa12,3
Pctp,3
42628,3
Arpc2,3
Cox7a2,3
Gm4984,3
Gpx1,3
Hist1h2ba,3
Hist1h4j,3
Ide,3
Mrpl42,3
Aurka,3
Ddah1,3
Hist1h2ak,3
Cox6a1,3
Fndc8,3
Gps1,3
Lgmn,3
Ndufb8,3
Paics,3
Psmb1,3
Vdac2,3
Abcc3,3
Fabp5,3
Hist1h3b,3
Hist1h4h,3
Kif22,3
1810021B22Rik,3
Ctsd,3
Eftud2,3
Emc1,3
Galnt2,3
Mlf2,3
Muc2,3
Nucks1,3
Psap,3
Uqcrc1,3
Clns1a,3
Hist1h4i,3
Slc13a4,3
Uchl5,3
Aurkb,3
Dpp3,3
Kif20a,3
Lig1,3
Ndufb9,3
Atp5e,3
Grn,3
Spp1,3
Casc5,3
Commd3,3
Dera,3
Sdhb,3
Tspan31,3
Cpsf1,3
Nudcd2,3
Prim2,3
Syngr1,3
4921507P07Rik,3
Atpif1,3
Cdc45,3
Cfl1,3
Galns,3
Glb1,3
Hist1h1d,3
Kif4,3
Lamtor1,3
Mrpl18,3
Rab5c,3
Rqcd1,3
Slc27a1,3
Swi5,3
Tk1,3
Tma7,3
Tsn,3
Tspan4,3
Aimp1,3
Birc5,3
Dynlt1c,3
Eftud1,3
Naglu,3
Pmf1,3
Rnf128,3
Vps25,3
1110008F13Rik,3
Ctbp1,3
Galc,3
Pebp1,3
Ppt2,3
Rbx1,3
Slc17a5,3
Suclg1,3
Ahcy,3
Atp5g2,3
Dynlt1b,3
Gusb,3
Hdac3,3
Hexa,3
Hsd17b4,3
Letm1,3
Man2b2,3
Minos1,3
Nudt5,3
Nusap1,3
Ogdh,3
Prim1,3
Psmd13,3
Uqcrb,3
C330027C09Rik,3
Camk2d,3
Eif3i,3
Hist1h4a,3
Whsc1,3
Xpnpep1,3
Abcb7,3
Asah1,3
Bckdk,3
Blvra,3
Copz1,3
Ddb1,3
Glod4,3
Mrpl40,3
Nme2,3
Nol6,3
Parp1,3
Pdia3,3
Ppp2r4,3
Brca1,3
Ctsb,3
Psmc5,3
Tubb5,3
Tufm,3
Aarsd1,3
Abcd3,3
Atp5k,3
Atxn10,3
Cox6c,3
Ndufs2,3
Psen2,3
Slc6a6,3
Ttf2,3
Zmat2,3
Amdhd2,3
Ccdc32,3
Cox5a,3
Ctsh,3
Dbi,3
Ebp,3
Mnf1,3
Nagpa,3
Ola1,3
Park7,3
Prc1,3
Slc25a39,3
Trem2,3
1500032L24Rik,3
Abhd12,3
Ccz1,3
Cd84,3
Cyb5r4,3
Erp29,3
Gpx4,3
Hmgn2,3
Itfg1,3
Mcm2,3
Mcm6,3
Prkaca,3
Spcs1,3
Uggt1,3
Uqcr11,3
Vps41,3
Zmpste24,3
Hebp1,3
Hells,3
Ifi30,3
Knstrn,3
Ndufa9,3
Nutf2-ps1,3
Psmd2,3
Rwdd1,3
Samm50,3
Stra13,3
Cct6a,3
Clptm1,3
Ctsa,3
Eif3b,3
Fermt3,3
Ganab,3
Gtf2h5,3
Hmmr,3
Metrn,3
Mpeg1,3
Mrps24,3
Orc2,3
Pigk,3
Pld3,3
Rpl14,3
Ube2m,3
Vcp,3
Aes,3
Ctss,3
Ddost,3
Hnrnpl,3
Kctd15,3
Nme1,3
Romo1,3
Rps26,3
Snrpe,3
Snx5,3
Timm13,3
Ywhae,3
Aif1,3
Alg5,3
Apoo,3
Atp6v1g1,3
Chchd3,3
Chid1,3
Cuedc2,3
Enpp1,3
Gnpat,3
Hnrnpr,3
Kpna2,3
Ndufa7,3
Ostm1,3
Pbrm1,3
Pcyox1,3
Psma2,3
Rfc1,3
Sucla2,3
Tmem147,3
Arpc4,3
Cdk20,3
Cib1,3
Erh,3
Hn1l,3
Itgb5,3
Man2b1,3
Rgs10,3
Rpl11,3
Stmn1,3
Trim37,3
Ttyh2,3
Vdac1,3
Aph1a,3
BC003331,3
Bcap31,3
Gdi2,3
Mpc2,3
Ndufa5,3
Nol7,3
Oxct1,3
Rfc3,3
Trap1,3
Txndc12,3
Wdr1,3
Cox7b,3
D17Wsu104e,3
Dctpp1,3
Dnajc15,3
Dnajc19,3
Ethe1,3
Fam96a,3
Gba,3
Gpaa1,3
Mrps14,3
Mrps36,3
Nudt2,3
P2rx4,3
Prkacb,3
Psmc4,3
Rpl32,3
Tfdp1,3
Tomm40,3
Actb,3
Afg3l1,3
Atic,3
Cers2,3
Cmpk1,3
Daglb,3
Eif3l,3
Erap1,3
Fuca1,3
Gaa,3
Gart,3
Gng2,3
Idh1,3
Ly9,3
Mcee,3
Ndufb5,3
Nfu1,3
Pole,3
Qars,3
Rcbtb2,3
Rnaseh2a,3
Rpl19,3
Tmed4,3
Tmem9b,3
Tomm22,3
Trappc2l,3
Acp1,3
Aldh3b1,3
Apoc2,3
Clec4a2,3
Ctso,3
Dpcd,3
Ergic1,3
Galnt1,3
Gm15772,3
Hist1h4c,3
Itga6,3
Itm2b,3
Mrpl13,3
Ncapd2,3
Ndc80,3
Ndufb7,3
Phb2,3
Taf10,3
Tbcb,3
Tceb2,3
Tmem151b,3
Wdr7,3
Anapc5,3
Ap2m1,3
Atp5b,3
Atp5d,3
Atp5h,3
Atp5j,3
C1qb,3
Cenpf,3
Coro1b,3
Ddhd2,3
Dhrs1,3
Dtl,3
Gmpr2,3
Guf1,3
Hadh,3
Kif20b,3
Kif3a,3
Ndufs4,3
Pon2,3
Prdx2,3
Prdx3,3
Rpl41,3
Rps24,3
Sec11c,3
Sla2,3
Smpdl3a,3
Sumf1,3
Thoc3,3
Tkt,3
C1qa,3
Clspn,3
Ecd,3
Eif3h,3
Entpd6,3
Gna12,3
Gyg,3
Htr2b,3
Kntc1,3
Lsm3,3
Mr1,3
Nceh1,3
Phb,3
Psmb6,3
Rps2,3
Sgsh,3
Slc6a8,3
Ugp2,3
Anpep,3
Ap3s2,3
Bloc1s2a,3
Btbd1,3
Cnih,3
Ddx39,3
Dnajb11,3
Emc2,3
Fcrls,3
Glg1,3
Gnas,3
Grb2,3
Igbp1,3
Klrc2,3
Mpnd,3
Ms4a7,3
Ndufb11,3
Ndufc1,3
Otud6b,3
Ppt1,3
Prdx4,3
Psmd6,3
Rad51ap1,3
Rbbp7,3
Reep5,3
Sdhc,3
Slc25a28,3
Slc7a7,3
Snrpd2,3
Stt3a,3
Tbc1d22a,3
Tmem256,3
Tor2a,3
Vmn1r21,3
Vti1b,3
Abca1,3
Atg4a,3
AU040320,3
BC004004,3
Ccl27a,3
Cfdp1,3
Dlat,3
Fkbp2,3
Gcsh,3
Gdpd1,3
Hexb,3
Hmgb1,3
Hspa4,3
Itfg3,3
Lsm4,3
Nudc,3
Nup93,3
Olfml3,3
Pgam1,3
Prkcsh,3
Ptpn18,3
Rnf7,3
Rpl27a,3
Rpl28,3
Rpl31,3
Sel1l3,3
Smarcc1,3
Spag17,3
Sptssa,3
Unc93b1,3
Wbscr22,3
Anapc15,3
Arhgap18,3
Arhgap19,3
Asb11,3
Cyb5b,3
Emr1,3
Ergic3,3
Fam3c,3
G3bp2,3
Gipc1,3
Gm1673,3
Ilvbl,3
Mrpl28,3
Nipsnap3b,3
Nus1,3
Pa2g4,3
Plbd2,3
Pomp,3
Psma7,3
Rp9,3
Srp14,3
Ssu72,3
Stx8,3
Txndc17,3
Ube2c,3
Zc3h14,3
42431,3
Akr1b8,3
Ap3m1,3
Apoe,3
Bccip,3
Cox5b,3
Eef1g,3
Idua,3
Lsm7,3
Lsmd1,3
Ly86,3
Mgat5,3
Morf4l1,3
Ndufa3,3
Ntpcr,3
Plxnb2,3
Psmd3,3
Rnase4,3
Rpn1,3
Serf2,3
Tecr,3
Tram1,3
Trappc1,3
Tsta3,3
Ufsp2,3
Wls,3
Aga,3
Atad5,3
C1qc,3
Capg,3
Ckb,3
Clec12a,3
Copa,3
Cops5,3
Fis1,3
Lyz2,3
Mpi,3
Mrpl48,3
Ndufa11,3
Nedd8,3
Paox,3
Pcdhb19,3
Plxnc1,3
Ppp1r14b,3
Psma1,3
Psmb3,3
Rpl23,3
Rpl37a,3
Rpl7a,3
Sar1b,3
Sdc3,3
Slc39a11,3
Snrpg,3
Ssx2ip,3
Tesk1,3
Tomm7,3
Tpx2,3
Xpr1,3
Ywhab,3
Actr2,3
AF251705,3
Ap1s2,3
Camk1,3
Cd276,3
Cd68,3
Cela1,3
Cotl1,3
Creg1,3
Dhrs4,3
Diap3,3
Dnase2a,3
Ftl1,3
Gltp,3
Hsd17b12,3
Mmd,3
Mvb12a,3
Myo5a,3
Pgm2l1,3
Phf19,3
Psmd14,3
Ptgr2,3
Rad23a,3
Rnf13,3
Rpl10a,3
Rpl29,3
Rps18,3
Sh3bgrl3,3
Slc8a1,3
Snrpa1,3
Uqcrh,3
Vapb,3
Vps8,3
Clptm1l,3
Ctsl,3
Dnajc2,3
Dock2,3
Gm19619,3
Gngt2,3
Hfe,3
Htatsf1,3
Hypk,3
Mcph1,3
Med30,3
Mvk,3
Nomo1,3
Nup133,3
Pld4,3
Rpl17,3
Rpl21,3
Sf3b2,3
Slc37a2,3
Spcs2,3
Tm7sf3,3
Tmed9,3
Vwa8,3
2010107E04Rik,3
Apmap,3
Aup1,3
Bub3,3
Cd72,3
Cers5,3
Cox6b1,3
Cpne2,3
Dstn,3
Echs1,3
Eef1a1,3
Epb4.1,3
Gns,3
Ift52,3
Kif13b,3
Kxd1,3
Med8,3
Ndrg3,3
Ndufb10,3
Ndufs8,3
Nptn,3
Nsa2,3
Parvg,3
Pla2g15,3
Psmb5,3
Rab1b,3
Rpl12,3
Rps11,3
Rps19,3
Rps27l,3
Rps8,3
Samd8,3
Stil,3
Stim1,3
Tex264,3
Tmco1,3
Tmed3,3
Tmem242,3
Trim43c,3
Uba52,3
Ube2i,3
Ube2r2,3
Aldh9a1,3
Bola2,3
Cd63,3
Cerk,3
Cops3,3
Cox7a2l,3
D10Wsu52e,3
Decr1,3
Dlgap5,3
Esyt1,3
Fam120a,3
Fat3,3
Gpnmb,3
Gpr89,3
Haus1,3
Hist1h4m,3
Iars2,3
Idh3a,3
Mertk,3
Ndufa13,3
Numa1,3
Pfdn1,3
Psmc3,3
Ptplad1,3
Rpl13a,3
Rpl5,3
Rps16,3
Rtn3,3
Slc25a5,3
Slc2a9,3
Slc38a10,3
Smarcd2,3
Spryd3,3
Tbc1d5,3
Tm9sf3,3
Tpp1,3
Adcy3,3
Anapc2,3
Anxa4,3
Arf3,3
Asf1b,3
Atp5a1,3
B230118H07Rik,3
Capzb,3
Cbr4,3
Cct2,3
Cdipt,3
Cetn3,3
Cpsf3l,3
Creg2,3
Dhrs3,3
Elof1,3
Exoc7,3
Hist2h3c2,3
Hmbs,3
Idh3b,3
Igf1,3
Immt,3
Irf8,3
Kpnb1,3
Lamp1,3
Man1c1,3
Mcoln3,3
Mfsd7b,3
Mlec,3
Mrpl27,3
Mrpl34,3
Mrps10,3
Mtfr1l,3
Ndufv1,3
Ostc,3
Rab18,3
Rad50,3
Rnf187,3
Rpl36a,3
Rpl38,3
Rps17,3
Rps7,3
Scp2,3
Sil1,3
Skp1a,3
Slc25a1,3
Slc25a11,3
Slc25a51,3
Tbc1d9b,3
Tcea1,3
Ten1,3
Timp2,3
Tlr8,3
Tm9sf2,3
Ube3b,3
Ufc1,3
Usp14,3
Zdhhc3,3
42615,3
Aco1,3
Ak3,3
Arpc5,3
Asna1,3
Atp13a1,3
Bcap29,3
Bphl,3
Bscl2,3
C77080,3
Cat,3
Cdca2,3
Creb3l3,3
Ctsc,3
Ddx1,3
Ddx41,3
Ddx46,3
Decr2,3
Dock8,3
Dynlrb1,3
Etaa1,3
Etfa,3
Exoc4,3
Exosc9,3
Fam45a,3
Fkbp8,3
Gcc2,3
Ggh,3
Gpr110,3
Grpel1,3
Hist2h3c1,3
Ier3ip1,3
Ino80c,3
Kdelr1,3
Leprot,3
Lrrc59,3
Manba,3
Mff,3
Mpdu1,3
Mrps21,3
Mtx2,3
Ndufv2,3
Nsun2,3
Pask,3
Pet100,3
Plod1,3
Ppp3r1,3
Psmd1,3
Rexo2,3
Rims3,3
Rpl18a,3
Rpl23a,3
Rps25,3
Rsrc1,3
Sel1l,3
Snapin,3
Snx1,3
Soat1,3
Spc25,3
Ssr1,3
Stt3b,3
Tmed2,3
Tmem119,3
Trappc11,3
Uqcr10,3
Uqcrq,3
Usmg5,3
Vps45,3
Wdr18,3
Wwp1,3
Zdhhc14,3
Actr10,3
Adam9,3
Anapc1,3
Arhgap24,3
Armc10,3
Atp6v0d2,3
Blmh,3
Bmp2k,3
Cbx5,3
Ccdc136,3
Cdc123,3
Cenpn,3
Chchd2,3
Ckap2,3
Coa5,3
Cpne1,3
Cyfip1,3
Dars,3
Def8,3
Dock4,3
Eci2,3
Eid1,3
Fam108a,3
Fam173a,3
Glrx5,3
Gnb1,3
Hsd17b10,3
Htatip2,3
Irak4,3
Itm2c,3
Kcnab2,3
Lair1,3
Lamtor5,3
Map2k2,3
Mcm3,3
Mis18bp1,3
Mrps33,3
Myo1e,3
Naca,3
Nav2,3
Ndufa2,3
Ndufs1,3
Nmt1,3
Nt5dc2,3
Ostf1,3
Pigyl,3
Pon3,3
Ppib,3
Ppp3ca,3
Prex1,3
Prpf31,3
Prpf40a,3
Psmc6,3
Ptms,3
Racgap1,3
Rbbp4,3
Rnasek,3
Rnaset2b,3
Rnf130,3
Rpap3,3
Rpl15,3
Rpl22,3
Rpl35,3
Rpl39,3
Rpl6,3
Rps12,3
Rps28,3
Rtca,3
Sepp1,3
Setd3,3
Siae,3
Slc25a3,3
Spdl1,3
Srp72,3
Tmem205,3
Tmx3,3
Ubl5,3
Ubr3,3
Ybx1,3
Zdhhc21,3
2310044G17Rik,3
2700029M09Rik,3
42622,3
Abca3,3
Actl6a,3
Actr1a,3
Ak2,3
Akr1b10,3
Apip,3
Arl6ip1,3
Atp13a2,3
Atxn3,3
C1d,3
C330007P06Rik,3
Canx,3
Capn1,3
Ccdc43,3
Ccdc90b,3
Ccnb2,3
Ccng1,3
Cct5,3
Cd99l2,3
Cdc20,3
Cdk4,3
Cdk5,3
Copb2,3
Cox4i1,3
Ctbs,3
Cux1,3
Cwc15,3
Cyc1,3
Dap3,3
Dctn3,3
Dennd4c,3
Dmxl1,3
Dnmt3a,3
Dscc1,3
E430025E21Rik,3
Ebpl,3
Ercc3,3
Etfb,3
Evl,3
Fam124a,3
Fancd2,3
Fdft1,3
Foxl2os,3
Galk1,3
Galnt6,3
Gdpd5,3
Got2,3
Gpr108,3
Gtse1,3
H2afx,3
Hdgfrp3,3
Hist1h2be,3
Hist1h4d,3
Ipo8,3
Isoc2b,3
Klc4,3
Maea,3
Man2c1,3
Melk,3
Memo1,3
Mrpl11,3
Msl3l2,3
Myeov2,3
Mylk3,3
Ncaph2,3
Ndufc2,3
Nenf,3
Nqo2,3
Nras,3
Pak1,3
Pfdn5,3
Phka2,3
Phyh,3
Pih1d1,3
Pmpca,3
Pno1,3
Ppig,3
Ppm1g,3
Psma4,3
Psma5,3
Psmb2,3
Psmc1,3
Psmd12,3
Psmd9,3
Rassf3,3
Rnaset2a,3
Rps23,3
Rpsa,3
Slc25a10,3
Slc2a8,3
Snapc5,3
Snf8,3
Sri,3
Ssbp1,3
Taf9,3
Tcp1,3
Tgfbr1,3
Twf1,3
Urod,3
Zc3h12d,3
0610010F05Rik,3
9530068E07Rik,3
Adam10,3
Akr1c13,3
Aldh2,3
Ang,3
Ankrd28,3
Ano6,3
Ap3s1,3
Apeh,3
Arpc3,3
Arsk,3
Asb8,3
Asph,3
Atp8a1,3
B3galtl,3
Bclaf1,3
Capns1,3
Capza1,3
Chaf1a,3
Clta,3
Commd7,3
Dnmt1,3
Dpagt1,3
Eef1b2,3
Eif2b1,3
Eri3,3
Etfdh,3
Fam213a,3
Fbxl7,3
Fnip2,3
Gapt,3
Glo1,3
Gmps,3
Hiatl1,3
Ict1,3
Impa1,3
Kcnn4,3
Krtcap2,3
Lgals3bp,3
Lypla1,3
Mrps18c,3
Naa10,3
Ndufb4,3
Nosip,3
Os9,3
Pdia4,3
Pdia6,3
Pex19,3
Pi4kb,3
Pigt,3
Pola1,3
Psmb7,3
Rars,3
Rce1,3
Ripk1,3
Rnf150,3
Rnf26,3
Rps10,3
Serpinb6a,3
Snrnp25,3
Snrpc,3
Tmsb4x,3
Tmx1,3
Trappc13,3
Tsg101,3
Uqcrc2,3
Vldlr,3
Vps36,3
Vwa9,3
Xylt2,3
Yipf1,3
Zscan10,3
1810030O07Rik,3
2310008H09Rik,3
2700060E02Rik,3
2810407C02Rik,3
4931406C07Rik,3
5430435G22Rik,3
6720456H20Rik,3
Aagab,3
Acaa1a,3
Adi1,3
Agpat5,3
Alg10b,3
Anln,3
Anp32e,3
Asnsd1,3
Atad2,3
AU023871,3
B4galt6,3
Bola3,3
Ccs,3
Cdk18,3
Cercam,3
Cfp,3
Chmp1a,3
Cpne3,3
Cpped1,3
Cul2,3
Cyb561d2,3
Cyba,3
Dync1i2,3
Eif3m,3
Elp2,3
Emc7,3
Erp44,3
Fam3a,3
Fgfr1op2,3
Fig4,3
Fkbp3,3
Gdap1l1,3
Gm12191,3
Golt1b,3
Gpd1l,3
Gphn,3
Gsk3b,3
Gsto1,3
Hadha,3
Hagh,3
Itgb1bp1,3
Lims1,3
Man1a,3
Mapkap1,3
Mdh2,3
Mien1,3
Mrpl1,3
Mrpl12,3
Mrpl20,3
Mrpl30,3
Mrps15,3
Mtch2,3
Mthfd1,3
Nacc1,3
Nacc2,3
Ndufb6,3
Paf1,3
Pgls,3
Pigs,3
Psma6,3
Psme4,3
Pus10,3
Rab7l1,3
Rbm20,3
Rdh13,3
Rpl3,3
Rps27a,3
S100a1,3
Scoc,3
Sh3glb1,3
Sh3kbp1,3
Slc35a3,3
Slc35c2,3
Slc41a3,3
Smc4,3
Smek1,3
Smn1,3
Snx22,3
Snx6,3
Sod1,3
Spink2,3
Srp19,3
Ssna1,3
Stab1,3
Styx,3
Tex2,3
Timm50,3
Tmem165,3
Tmem168,3
Tmem173,3
Tmem19,3
Tmem30a,3
Tmx2,3
Trappc4,3
Uap1l1,3
Uhrf2,3
Vav3,3
Vmn2r-ps129,3
Vps29,3
Yif1a,3
1110059G10Rik,3
2310067B10Rik,3
2410015M20Rik,3
2610507B11Rik,3
5031439G07Rik,3
Acaa1b,3
Acaca,3
Acox3,3
Actn4,3
Adk,3
Agps,3
Ahcyl1,3
Akr1e1,3
Aldh16a1,3
Alg3,3
Ankrd50,3
Arl2,3
Atad1,3
B2m,3
Babam1,3
Bad,3
C1galt1c1,3
Ccdc12,3
Ccser1,3
Cd300lb,3
Cdc37,3
Cdc42,3
Cep104,3
Cetn2,3
Cgnl1,3
Chm,3
Chmp5,3
Cnot1,3
Cnpy2,3
Cog6,3
Copb1,3
Crtap,3
Csnk2b,3
Ctsz,3
Cul4a,3
D15Ertd621e,3
Dapk1,3
Dcaf7,3
Dcun1d1,3
Ddx19b,3
Dhdh,3
Dis3l2,3
Dld,3
Dnm1l,3
Drg1,3
Edf1,3
Ehmt2,3
Eif4b,3
Eif4g2,3
Eif5a,3
Entpd4,3
Epb4.1l1,3
Ext2,3
Fancl,3
Fbxo32,3
Fen1,3
Fn3krp,3
Fundc2,3
Gatad1,3
Gde1,3
Glipr1,3
Gm14137,3
Gm19424,3
Golm1,3
Grcc10,3
Hist2h2aa1,3
Hs2st1,3
Iah1,3
Iqce,3
Kifc1,3
Kri1,3
Krtcap3,3
Lactb,3
Lmbrd2,3
Lrp12,3
Lst1,3
Macrod1,3
Man2a2,3
Map2k5,3
Mea1,3
Metap2,3
Mib2,3
Mkrn2,3
Mms19,3
Mpc1,3
Mrpl19,3
Mrpl21,3
Mrpl23,3
Mrps22,3
Mrps23,3
Ms4a6d,3
Mtf2,3
Mtss1,3
Nans,3
Nap1l1,3
Ndufa8,3
Nhp2,3
Nipa2,3
Nr1d2,3
Nt5c,3
Nucb1,3
Nup205,3
Opa1,3
Oxr1,3
Parl,3
Pcdha4-g,3
Pdgfc,3
Pdk1,3
Pdk2,3
Pitpnc1,3
Ppdpf,3
Ppp1r7,3
Ppp2r1a,3
Prkra,3
Prps2,3
Psmd4,3
Ptdss2,3
Ptplad2,3
Ptpmt1,3
Ptpra,3
Rab14,3
Rad51,3
Rangap1,3
Rexo4,3
Ripply3,3
Rnaseh2b,3
Rpl18,3
Rpl34-ps1,3
Rps15,3
Scamp4,3
Scamp5,3
Scap,3
Sec11a,3
Sec13,3
Sh3bgrl,3
Slc31a1,3
Slc39a8,3
Smap1,3
Spc24,3
St6gal1,3
Strap,3
Stub1,3
Sumf2,3
Syap1,3
Tmed7,3
Tmem141,3
Tmem59,3
Tnpo1,3
Topors,3
Trappc6a,3
Trmt6,3
Txndc15,3
Ubxn1,3
Uckl1,3
Ufm1,3
Uhmk1,3
Upf3b,3
Vac14,3
Vti1a,3
Xrcc1,3
Zfp942,3
1700034F02Rik,3
1700037H04Rik,3
1810009A15Rik,3
1810043G02Rik,3
2210016F16Rik,3
3632454L22Rik,3
Abcg1,3
Acadm,3
Aifm1,3
Anapc4,3
Anxa1,3
Ap3b1,3
Apool,3
Arhgef9,3
Arl5a,3
Arl8b,3
Armc1,3
Arpp19,3
Ash2l,3
Atf6b,3
Atg5,3
Atl3,3
Atp1a1,3
Aurkaip1,3
B3gat3,3
Bbip1,3
Bms1,3
Bora,3
Bpnt1,3
Btf3,3
C230052I12Rik,3
Caprin1,3
Card11,3
Cc2d1a,3
Cd28,3
Cd38,3
Cd48,3
Cdc27,3
Celf4,3
Chchd1,3
Clpx,3
Cops2,3
Coro7,3
Cox10,3
Cplx3,3
Csde1,3
Ctsk,3
Cul3,3
Cul9,3
Ddi2,3
Ddt,3
Dek,3
Derl2,3
Dock7,3
Dpy30,3
Dym,3
Eef1d,3
Ei24,3
Eif2s1,3
Eif3k,3
Elovl2,3
Entpd7,3
Exoc2,3
Exosc8,3
Fads1,3
Fam105a,3
Fam175b,3
Fam53b,3
Fcgr4,3
Fggy,3
Fh1,3
Fundc1,3
Galnt7,3
Gltpd1,3
Gm11346,3
Gm13157,3
Gm13212,3
Gm3286,3
Gm5150,3
Gm5475,3
Gm5801,3
Gnai3,3
Gnptg,3
Gtf2a1,3
Gtf3c5,3
Gzf1,3
Haus4,3
Hdac6,3
Hddc2,3
Hgf,3
Hipk1,3
Hist1h1e,3
Hist2h2ac,3
Hras1,3
Hsbp1,3
Hsd3b7,3
Ift74,3
Igf2r,3
Il12a,3
Incenp,3
Ireb2,3
Itpa,3
Jkamp,3
Kctd5,3
Lamp2,3
Lamtor2,3
Lgals3,3
Lhpp,3
Lias,3
Lig4,3
Lman2,3
Lsm5,3
Ltn1,3
Lypla2,3
Man1a2,3
Mbd3,3
Mbnl1,3
Mcfd2,3
Mdfic,3
Me2,3
Metap1d,3
Mgmt,3
Mocs2,3
Mroh1,3
Mrpl15,3
Mrpl2,3
Mrpl51,3
Mtpn,3
Nagk,3
Ndufa1,3
Ndufa4,3
Ndufa6,3
Nicn1,3
Nln,3
Nnt,3
Npc2,3
Nubp2,3
Nudt21,3
Ociad1,3
Ormdl2,3
Osgep,3
Otub1,3
Papss2,3
Pcdha12,3
Pdap1,3
Pdcd10,3
Pde6a,3
Pex2,3
Pf4,3
Phyhd1,3
Pin1,3
Pmpcb,3
Polr3k,3
Ppih,3
Ppip5k2,3
Pqlc3,3
Prpf19,3
Prss46,3
Psmd10,3
Psme1,3
Ptcd1,3
Ptdss1,3
Pth1r,3
Ptma,3
Pwwp2b,3
Rab6a,3
Rad23b,3
Rala,3
Rasd2,3
Rbbp6,3
Retsat,3
Rin1,3
Rmnd5a,3
Rnf121,3
Rnf126,3
Rpl13,3
Rplp1,3
Rpp30,3
Rrp7a,3
Rsu1,3
Rtn4,3
Sdccag8,3
Secisbp2l,3
Setdb1,3
Sf3b5,3
Sfmbt1,3
Sharpin,3
Shfm1,3
Slc25a19,3
Slc25a24,3
Slc35b1,3
Slc48a1,3
Slc50a1,3
Slc9a7,3
Smek2,3
Snrpd3,3
Snx15,3
Snx29,3
St18,3
Stk36,3
Stx7,3
Susd3,3
Syt11,3
Tarbp2,3
Tceanc2,3
Thoc5,3
Timm23,3
Tm6sf1,3
Tmem106a,3
Tmem164,3
Tmem183a,3
Tmem184c,3
Tmem206,3
Tmem231,3
Tmem50a,3
Tmem97,3
Tmx4,3
Tpcn2,3
Triap1,3
Tspan14,3
Tssc1,3
Ttc13,3
Ttc14,3
Ttc7,3
Txn2,3
Tyrobp,3
