Symbols,Cluster
ENSMUSG00000079481,2
ENSMUSG00000025026,2
ENSMUSG00000032366,2
ENSMUSG00000030223,2
ENSMUSG00000033174,2
ENSMUSG00000022246,2
ENSMUSG00000074417,2
ENSMUSG00000086564,2
ENSMUSG00000026463,2
ENSMUSG00000016552,2
ENSMUSG00000028776,2
ENSMUSG00000040451,2
ENSMUSG00000024070,2
ENSMUSG00000074141,2
ENSMUSG00000037447,2
ENSMUSG00000074677,2
ENSMUSG00000095028,2
ENSMUSG00000042724,2
ENSMUSG00000037992,2
ENSMUSG00000074519,2
ENSMUSG00000019929,2
ENSMUSG00000035165,2
ENSMUSG00000003534,2
ENSMUSG00000024812,2
ENSMUSG00000029471,2
ENSMUSG00000024899,2
ENSMUSG00000017446,2
ENSMUSG00000029304,2
ENSMUSG00000022475,2
ENSMUSG00000038518,2
ENSMUSG00000035900,2
ENSMUSG00000026879,2
ENSMUSG00000031444,2
ENSMUSG00000000861,2
ENSMUSG00000048126,2
ENSMUSG00000027858,2
ENSMUSG00000035184,2
ENSMUSG00000026074,2
ENSMUSG00000033149,2
ENSMUSG00000020340,2
ENSMUSG00000050379,2
ENSMUSG00000015766,2
ENSMUSG00000068747,2
ENSMUSG00000083307,2
ENSMUSG00000003617,2
ENSMUSG00000039191,2
ENSMUSG00000002992,2
ENSMUSG00000042331,2
ENSMUSG00000020681,2
ENSMUSG00000021451,2
ENSMUSG00000041798,2
ENSMUSG00000042351,2
ENSMUSG00000043587,2
ENSMUSG00000030365,2
ENSMUSG00000051811,2
ENSMUSG00000031767,2
ENSMUSG00000040907,2
ENSMUSG00000006386,2
ENSMUSG00000026883,2
ENSMUSG00000011256,2
ENSMUSG00000025059,2
ENSMUSG00000025422,2
ENSMUSG00000053687,2
ENSMUSG00000032202,2
ENSMUSG00000015850,2
ENSMUSG00000036111,2
ENSMUSG00000022504,2
ENSMUSG00000015968,2
ENSMUSG00000095609,2
ENSMUSG00000004296,2
ENSMUSG00000026701,2
ENSMUSG00000109350,2
ENSMUSG00000101389,2
ENSMUSG00000021990,2
ENSMUSG00000021944,2
ENSMUSG00000031626,2
ENSMUSG00000034684,2
ENSMUSG00000031112,2
ENSMUSG00000000782,2
ENSMUSG00000030246,2
ENSMUSG00000023951,2
ENSMUSG00000001665,2
ENSMUSG00000034853,2
ENSMUSG00000034557,2
ENSMUSG00000029822,2
ENSMUSG00000064065,2
ENSMUSG00000051339,2
ENSMUSG00000040350,2
ENSMUSG00000005583,2
ENSMUSG00000027800,2
ENSMUSG00000004267,2
ENSMUSG00000038390,2
ENSMUSG00000027002,2
ENSMUSG00000006800,2
ENSMUSG00000032657,2
ENSMUSG00000037172,2
ENSMUSG00000028671,2
ENSMUSG00000068735,2
ENSMUSG00000031445,2
ENSMUSG00000050357,2
ENSMUSG00000041439,2
ENSMUSG00000039395,2
ENSMUSG00000023927,2
ENSMUSG00000089665,2
ENSMUSG00000054263,2
